File Title: ,C:\Users\slank\Desktop\LOG01.LOG
File Name: ,C:\Users\slank\Desktop\LOG01.LOG
Start Time:,9/28/2017 3:56:30 PM
End Time:,10/15/2017 4:54:53 PM
Interval:,15
Records:,54663
Cyclic Flags:,2
Error Flags:,8208

Date/Time,Velocity (ft/s),Error #
10/2/2017 6:41:59 AM,1.61730762791414,0
10/2/2017 6:42:14 AM,1.63606666468022,0
10/2/2017 6:42:29 AM,1.58966391651549,0
10/2/2017 6:42:44 AM,1.61090347411307,0
10/2/2017 6:42:59 AM,1.49478931391096,0
10/2/2017 6:43:16 AM,1.34838545312836,0
10/2/2017 6:43:29 AM,1.7590709922777,0
10/2/2017 6:43:45 AM,1.44885088217146,0
10/2/2017 6:44:01 AM,1.50271295402225,0
10/2/2017 6:44:14 AM,1.7376290380977,0
10/2/2017 6:44:29 AM,1.71069830723008,0
10/2/2017 6:44:44 AM,1.65668925825058,0
10/2/2017 6:44:59 AM,1.57253445933794,0
10/2/2017 6:45:14 AM,1.54698992120687,0
10/2/2017 6:45:30 AM,1.56151302930388,0
10/2/2017 6:45:44 AM,1.70785774417517,0
10/2/2017 6:45:59 AM,1.66748248243408,0
10/2/2017 6:46:15 AM,1.50035286255334,0
10/2/2017 6:46:29 AM,1.55019060122823,0
10/2/2017 6:46:44 AM,1.62301338127256,0
10/2/2017 6:47:00 AM,1.64285520205467,0
10/2/2017 6:47:14 AM,1.62163613967267,0
10/2/2017 6:47:29 AM,1.60569022730195,0
10/2/2017 6:47:45 AM,1.62280099148298,0
10/2/2017 6:48:00 AM,1.33831768688376,0
10/2/2017 6:48:14 AM,1.45885499572572,0
10/2/2017 6:48:29 AM,1.63009352874189,0
10/2/2017 6:48:44 AM,1.25063493517869,0
10/2/2017 6:48:59 AM,1.49364131636286,0
10/2/2017 6:49:14 AM,1.47653196605956,0
10/2/2017 6:49:29 AM,1.68674592916782,0
10/2/2017 6:49:46 AM,1.34017132212367,0
10/2/2017 6:49:59 AM,1.39018122504651,0
10/2/2017 6:50:14 AM,1.51235956365242,0
10/2/2017 6:50:29 AM,1.44664723806465,0
10/2/2017 6:50:44 AM,1.34228477560007,0
10/2/2017 6:50:59 AM,1.38482153422332,0
10/2/2017 6:51:14 AM,1.61844972439279,0
10/2/2017 6:51:29 AM,1.54926755170453,0
10/2/2017 6:51:44 AM,1.3971261659411,0
10/2/2017 6:51:59 AM,1.40227911611117,0
10/2/2017 6:52:14 AM,1.40269829382993,0
10/2/2017 6:52:29 AM,1.52353200488681,0
10/2/2017 6:52:45 AM,1.49044846163897,0
10/2/2017 6:52:59 AM,0.700539032013551,0
10/2/2017 6:53:14 AM,0.16609449671657,0
10/2/2017 6:53:29 AM,0.265544761008407,0
10/2/2017 6:53:44 AM,0.201809995513953,0
10/2/2017 6:53:59 AM,0.11191471631945,0
10/2/2017 6:54:14 AM,0.133529448410983,0
10/2/2017 6:54:31 AM,0.143864059652885,0
10/2/2017 6:54:44 AM,0.285588652484882,0
10/2/2017 6:55:00 AM,0.299627316288349,0
10/2/2017 6:55:15 AM,0.242058758190665,0
10/2/2017 6:55:29 AM,0.20435866255575,0
10/2/2017 6:55:44 AM,0.195148042466059,0
10/2/2017 6:55:59 AM,0.179190319630895,0
10/2/2017 6:56:14 AM,0.159664693216286,0
10/2/2017 6:56:30 AM,0.136284338833632,0
10/2/2017 6:56:44 AM,0.119331314787565,0
10/2/2017 6:56:59 AM,0.125444405845391,0
10/2/2017 6:57:14 AM,0.134426703869924,0
10/2/2017 6:57:30 AM,0.120734596249512,0
10/2/2017 6:57:44 AM,0.149347821882314,0
10/2/2017 6:57:59 AM,0.114008093144392,0
10/2/2017 6:58:14 AM,0.12854090256152,0
10/2/2017 6:58:29 AM,0.147289919903627,0
10/2/2017 6:58:44 AM,0.13466942653707,0
10/2/2017 6:58:59 AM,0.141712865263414,0
10/2/2017 6:59:16 AM,0.167666182241266,0
10/2/2017 6:59:30 AM,0.143158925176842,0
10/2/2017 6:59:44 AM,0.112102625671024,0
10/2/2017 6:59:59 AM,0.120603980837426,0
10/2/2017 7:00:14 AM,0.1069518581635,0
10/2/2017 7:00:29 AM,0.158302604535793,0
10/2/2017 7:00:44 AM,0.167750183845416,0
10/2/2017 7:01:00 AM,0.163702263715181,0
10/2/2017 7:01:15 AM,0.208316154114948,0
10/2/2017 7:01:29 AM,0.256936255730068,0
10/2/2017 7:01:44 AM,0.482452550816316,0
10/2/2017 7:01:59 AM,0.534070256115563,0
10/2/2017 7:02:14 AM,0.65517390842203,0
10/2/2017 7:02:29 AM,0.620027416541002,0
10/2/2017 7:02:44 AM,0.610142574156204,0
10/2/2017 7:02:59 AM,0.578379440106388,0
10/2/2017 7:03:15 AM,0.60303286071847,0
10/2/2017 7:03:29 AM,0.565816853060746,0
10/2/2017 7:03:44 AM,0.408621509683749,0
10/2/2017 7:04:00 AM,0.436982917138265,0
10/2/2017 7:04:14 AM,0.443587645148732,0
10/2/2017 7:04:29 AM,0.490511826156602,0
10/2/2017 7:04:44 AM,0.681707163411333,0
10/2/2017 7:04:59 AM,0.639336845536261,0
10/2/2017 7:05:14 AM,0.620731044449973,0
10/2/2017 7:05:29 AM,0.595302991950427,0
10/2/2017 7:05:45 AM,0.595411990450146,0
10/2/2017 7:05:59 AM,0.575028931788718,0
10/2/2017 7:06:14 AM,0.545986763091964,0
10/2/2017 7:06:29 AM,0.536156931984397,0
10/2/2017 7:06:44 AM,0.525124026468558,0
10/2/2017 7:06:59 AM,0.686475705990241,0
10/2/2017 7:07:14 AM,0.524978951028199,0
10/2/2017 7:07:30 AM,0.541596894960697,0
10/2/2017 7:07:44 AM,0.537275595510119,0
10/2/2017 7:07:59 AM,0.504499280292908,0
10/2/2017 7:08:15 AM,0.452226713485343,0
10/2/2017 7:08:30 AM,0.417822020172265,0
10/2/2017 7:08:45 AM,0.688907817106714,0
10/2/2017 7:08:59 AM,0.704397598106105,0
10/2/2017 7:09:14 AM,0.378351466691395,0
10/2/2017 7:09:29 AM,0.374533571532697,0
10/2/2017 7:09:44 AM,0.458275779255003,0
10/2/2017 7:09:59 AM,0.657423452018046,0
10/2/2017 7:10:14 AM,0.388099579564176,0
10/2/2017 7:10:30 AM,0.468872480397721,0
10/2/2017 7:10:44 AM,0.475321389943284,0
10/2/2017 7:10:59 AM,0.459325950456818,0
10/2/2017 7:11:14 AM,0.46149180069594,0
10/2/2017 7:11:29 AM,0.435318429788915,0
10/2/2017 7:11:44 AM,0.395540361567626,0
10/2/2017 7:11:59 AM,0.398949573011015,0
10/2/2017 7:12:15 AM,0.614863690290442,0
10/2/2017 7:12:29 AM,0.505211742442934,0
10/2/2017 7:12:44 AM,0.238059171722552,0
10/2/2017 7:12:59 AM,0.236062596491081,0
10/2/2017 7:13:14 AM,0.279034814863253,0
10/2/2017 7:13:29 AM,0.429417404608863,0
10/2/2017 7:13:45 AM,0.386519172017348,0
10/2/2017 7:13:59 AM,0.37474986443967,0
10/2/2017 7:14:14 AM,0.374668341956249,0
10/2/2017 7:14:29 AM,0.733902716951492,0
10/2/2017 7:14:44 AM,0.645257279024624,0
10/2/2017 7:14:59 AM,0.623384037159382,0
10/2/2017 7:15:15 AM,0.577532731250021,0
10/2/2017 7:15:29 AM,0.5735791051581,0
10/2/2017 7:15:44 AM,0.60203433023832,0
10/2/2017 7:15:59 AM,0.562896022325288,0
10/2/2017 7:16:14 AM,0.480795139539195,0
10/2/2017 7:16:29 AM,0.723496102507276,0
10/2/2017 7:16:44 AM,0.712121180815412,0
10/2/2017 7:17:00 AM,0.723139356171297,0
10/2/2017 7:17:14 AM,0.724740751766006,0
10/2/2017 7:17:29 AM,0.753586549413076,0
10/2/2017 7:17:44 AM,0.761480522542327,0
10/2/2017 7:17:59 AM,0.745975595089338,0
10/2/2017 7:18:14 AM,0.770914332852354,0
10/2/2017 7:18:30 AM,1.01691833175508,0
10/2/2017 7:18:45 AM,0.703578061685223,0
10/2/2017 7:19:00 AM,0.720725237452538,0
10/2/2017 7:19:14 AM,0.730065427396315,0
10/2/2017 7:19:29 AM,0.815404989809881,0
10/2/2017 7:19:44 AM,0.856622672072162,0
10/2/2017 7:20:00 AM,0.860535074999873,0
10/2/2017 7:20:14 AM,0.820130047253004,0
10/2/2017 7:20:29 AM,0.822305815164345,0
10/2/2017 7:20:44 AM,0.81011456226277,0
10/2/2017 7:21:01 AM,0.822216111154327,0
10/2/2017 7:21:14 AM,0.847563000275568,0
10/2/2017 7:21:29 AM,0.762883146173196,0
10/2/2017 7:21:46 AM,0.500312395887819,0
10/2/2017 7:21:59 AM,0.215150896483537,0
10/2/2017 7:22:14 AM,0.234502055274346,0
10/2/2017 7:22:29 AM,3.99631635999169E-02,0
10/2/2017 7:22:44 AM,0.478759817650608,0
10/2/2017 7:22:59 AM,0.357581343581657,0
10/2/2017 7:23:14 AM,0.40870769026303,0
10/2/2017 7:23:30 AM,0.431382947721716,0
10/2/2017 7:23:44 AM,0.435344006534498,0
10/2/2017 7:23:59 AM,0.392334769697011,0
10/2/2017 7:24:14 AM,0.242136857177427,0
10/2/2017 7:24:29 AM,0.309513826936723,0
10/2/2017 7:24:44 AM,0.166919219663849,0
10/2/2017 7:24:59 AM,0.251140265890815,0
10/2/2017 7:25:14 AM,0.339214663245555,0
10/2/2017 7:25:30 AM,0.271311727448501,0
10/2/2017 7:25:44 AM,0.261606170266454,0
10/2/2017 7:26:00 AM,0.251468189798184,0
10/2/2017 7:26:14 AM,0.221584028921056,0
10/2/2017 7:26:30 AM,0.212256885147566,0
10/2/2017 7:26:44 AM,0.220351120075414,0
10/2/2017 7:26:59 AM,0.208970459874128,0
10/2/2017 7:27:14 AM,0.225797559853404,0
10/2/2017 7:27:29 AM,0.223796691355716,0
10/2/2017 7:27:44 AM,0.213125505189795,0
10/2/2017 7:27:59 AM,0.227513673593897,0
10/2/2017 7:28:15 AM,0.409461065250786,0
10/2/2017 7:28:29 AM,0.250539254118228,0
10/2/2017 7:28:44 AM,0.143981484743111,0
10/2/2017 7:28:59 AM,0.325200420967652,0
10/2/2017 7:29:14 AM,0.280380900895187,0
10/2/2017 7:29:29 AM,0.25407004983792,0
10/2/2017 7:29:44 AM,0.241201962865307,0
10/2/2017 7:29:59 AM,0.234843086705722,0
10/2/2017 7:30:14 AM,0.365949487449888,0
10/2/2017 7:30:29 AM,8.54250116265495E-02,0
10/2/2017 7:30:45 AM,5.91000643161106E-02,0
10/2/2017 7:30:59 AM,0.122835452180945,0
10/2/2017 7:31:15 AM,0.146700814416059,0
10/2/2017 7:31:29 AM,0.166419245896028,0
10/2/2017 7:31:44 AM,0.179084224858378,0
10/2/2017 7:31:59 AM,0.16123678909898,0
10/2/2017 7:32:14 AM,0.191987063888978,0
10/2/2017 7:32:29 AM,0.20984241467209,0
10/2/2017 7:32:44 AM,0.247903673123125,0
10/2/2017 7:33:01 AM,0.220113238555773,0
10/2/2017 7:33:15 AM,0.146852660596336,0
10/2/2017 7:33:29 AM,0.32936929388859,0
10/2/2017 7:33:44 AM,0.326500413777153,0
10/2/2017 7:33:59 AM,0.279260027438338,0
10/2/2017 7:34:14 AM,0.125536592102562,0
10/2/2017 7:34:29 AM,0.174233808634351,0
10/2/2017 7:34:46 AM,0.134087428163597,0
10/2/2017 7:35:00 AM,0.151501833077786,0
10/2/2017 7:35:14 AM,0.183034400882528,0
10/2/2017 7:35:29 AM,0.184404123269465,0
10/2/2017 7:35:44 AM,0.199382347815641,0
10/2/2017 7:35:59 AM,0.244459883946186,0
10/2/2017 7:36:14 AM,0.259062045396545,0
10/2/2017 7:36:29 AM,0.26066214479517,0
10/2/2017 7:36:44 AM,0.270015897996983,0
10/2/2017 7:36:59 AM,0.283613220145558,0
10/2/2017 7:37:14 AM,0.283059223621801,0
10/2/2017 7:37:29 AM,0.300640644306096,0
10/2/2017 7:37:45 AM,0.274621127953937,0
10/2/2017 7:37:59 AM,0.152604836848665,0
10/2/2017 7:38:14 AM,0.231930719366684,0
10/2/2017 7:38:29 AM,0.432858566908393,0
10/2/2017 7:38:44 AM,0.189298530947559,0
10/2/2017 7:38:59 AM,0.208355000339936,0
10/2/2017 7:39:14 AM,0.229154931167325,0
10/2/2017 7:39:30 AM,0.236464217117698,0
10/2/2017 7:39:44 AM,0.229482235569485,0
10/2/2017 7:39:59 AM,0.253443701505824,0
10/2/2017 7:40:14 AM,0.215280745000798,0
10/2/2017 7:40:29 AM,0.20669048889937,0
10/2/2017 7:40:44 AM,0.228115840721161,0
10/2/2017 7:40:59 AM,0.235130389664547,0
10/2/2017 7:41:14 AM,0.208466257949771,0
10/2/2017 7:41:29 AM,0.192340629816107,0
10/2/2017 7:41:44 AM,0.178375561397162,0
10/2/2017 7:41:59 AM,0.188591099545767,0
10/2/2017 7:42:14 AM,0.20519690817128,0
10/2/2017 7:42:30 AM,0.214297008297345,0
10/2/2017 7:42:44 AM,0.217102950139849,0
10/2/2017 7:42:59 AM,0.21900781469568,0
10/2/2017 7:43:14 AM,0.18845877701964,0
10/2/2017 7:43:29 AM,0.218959959385451,0
10/2/2017 7:43:44 AM,0.258077832770272,0
10/2/2017 7:43:59 AM,0.255936434242509,0
10/2/2017 7:44:15 AM,0.242834987585368,0
10/2/2017 7:44:29 AM,0.193359224863876,0
10/2/2017 7:44:44 AM,-1.13973874564546E-03,0
10/2/2017 7:44:59 AM,7.29383945813627E-02,0
10/2/2017 7:45:14 AM,0.117331599115067,0
10/2/2017 7:45:29 AM,0.151878297603004,0
10/2/2017 7:45:44 AM,0.135291235409124,0
10/2/2017 7:46:01 AM,0.108915810677813,0
10/2/2017 7:46:14 AM,0.126649627793583,0
10/2/2017 7:46:29 AM,0.114766978347585,0
10/2/2017 7:46:44 AM,0.110339094730739,0
10/2/2017 7:47:00 AM,0.132165711612016,0
10/2/2017 7:47:14 AM,9.75325872162631E-02,0
10/2/2017 7:47:29 AM,0.125383065690786,0
10/2/2017 7:47:44 AM,0.10526386637288,0
10/2/2017 7:47:59 AM,7.31247403949239E-02,0
10/2/2017 7:48:14 AM,-1.03024273218012E-02,0
10/2/2017 7:48:29 AM,0.169127466145578,0
10/2/2017 7:48:44 AM,0.173545029273509,0
10/2/2017 7:49:00 AM,0.160136633358897,0
10/2/2017 7:49:14 AM,0.166320058453321,0
10/2/2017 7:49:29 AM,0.119467373899951,0
10/2/2017 7:49:44 AM,0.104835017864443,0
10/2/2017 7:49:59 AM,0.121366983246671,0
10/2/2017 7:50:14 AM,0.105332703418183,0
10/2/2017 7:50:29 AM,0.144669429404551,0
10/2/2017 7:50:45 AM,0.113262649437929,0
10/2/2017 7:50:59 AM,0.173023079350282,0
10/2/2017 7:51:14 AM,0.20469957353226,0
10/2/2017 7:51:29 AM,-2.75271775185292E-02,0
10/2/2017 7:51:44 AM,-3.49435260093199E-03,0
10/2/2017 7:51:59 AM,0.192759276125322,0
10/2/2017 7:52:14 AM,0.232014632411317,0
10/2/2017 7:52:29 AM,0.190970935577737,0
10/2/2017 7:52:44 AM,0.123970718430633,0
10/2/2017 7:52:59 AM,0.100952025466318,0
10/2/2017 7:53:14 AM,9.34675264120148E-02,0
10/2/2017 7:53:29 AM,0.092876423094447,0
10/2/2017 7:53:45 AM,0.27120989804502,0
10/2/2017 7:54:00 AM,0.20028442949602,0
10/2/2017 7:54:15 AM,0.119330821229014,0
10/2/2017 7:54:29 AM,0.108549509913251,0
10/2/2017 7:54:45 AM,0.178292036629022,0
10/2/2017 7:55:00 AM,0.189198757922147,0
10/2/2017 7:55:14 AM,0.178677376688252,0
10/2/2017 7:55:30 AM,0.136081651530588,0
10/2/2017 7:55:44 AM,0.140004844114898,0
10/2/2017 7:55:59 AM,0.118130896997768,0
10/2/2017 7:56:14 AM,0.112672130063872,0
10/2/2017 7:56:29 AM,9.14234124449579E-02,0
10/2/2017 7:56:44 AM,0.130383558217375,0
10/2/2017 7:56:59 AM,0.149053028164929,0
10/2/2017 7:57:16 AM,0.149757762801956,0
10/2/2017 7:57:29 AM,0.148788419262558,0
10/2/2017 7:57:44 AM,0.150833959121572,0
10/2/2017 7:57:59 AM,0.15517925400269,0
10/2/2017 7:58:14 AM,0.143457388169988,0
10/2/2017 7:58:30 AM,0.3427656672922,0
10/2/2017 7:58:44 AM,0.249276158948237,0
10/2/2017 7:58:59 AM,6.26498781126251E-02,0
10/2/2017 7:59:15 AM,6.05456444446817E-02,0
10/2/2017 7:59:29 AM,6.10925838337062E-02,0
10/2/2017 7:59:44 AM,9.71053276572424E-02,0
10/2/2017 7:59:59 AM,0.12511965366149,0
10/2/2017 8:00:15 AM,8.83618451756415E-02,0
10/2/2017 8:00:29 AM,0.109879661085148,0
10/2/2017 8:00:44 AM,9.15758530332454E-02,0
10/2/2017 8:00:59 AM,6.57949093031322E-02,0
10/2/2017 8:01:14 AM,6.52913548372347E-02,0
10/2/2017 8:01:29 AM,5.01249948584558E-02,0
10/2/2017 8:01:44 AM,6.25235694962895E-02,0
10/2/2017 8:02:00 AM,4.96071906459791E-02,0
10/2/2017 8:02:14 AM,0.077856248979722,0
10/2/2017 8:02:29 AM,5.83600009768775E-02,0
10/2/2017 8:02:44 AM,0.072828309697949,0
10/2/2017 8:02:59 AM,6.98936301469273E-02,0
10/2/2017 8:03:14 AM,7.59917960614391E-02,0
10/2/2017 8:03:29 AM,7.53904881699521E-02,0
10/2/2017 8:03:44 AM,6.19136336757958E-02,0
10/2/2017 8:03:59 AM,7.87322455876497E-02,0
10/2/2017 8:04:14 AM,9.07204692483501E-02,0
10/2/2017 8:04:29 AM,7.43280985589561E-02,0
10/2/2017 8:04:44 AM,9.91301109742278E-02,0
10/2/2017 8:05:00 AM,0.152393441823951,0
10/2/2017 8:05:14 AM,0.215347002558586,0
10/2/2017 8:05:30 AM,7.66035790411363E-02,0
10/2/2017 8:05:45 AM,0.244393454920379,0
10/2/2017 8:06:00 AM,3.0945856759257E-03,0
10/2/2017 8:06:14 AM,0.154823397945252,0
10/2/2017 8:06:29 AM,0.137078836857784,0
10/2/2017 8:06:45 AM,0.142580120215207,0
10/2/2017 8:06:59 AM,0.12911016687018,0
10/2/2017 8:07:14 AM,0.117300858730324,0
10/2/2017 8:07:29 AM,9.98447747029417E-02,0
10/2/2017 8:07:44 AM,0.10929996590244,0
10/2/2017 8:07:59 AM,9.68408063251183E-02,0
10/2/2017 8:08:14 AM,7.83191610057855E-02,0
10/2/2017 8:08:30 AM,7.10634496414598E-02,0
10/2/2017 8:08:44 AM,7.64371984690415E-02,0
10/2/2017 8:08:59 AM,9.18066311098386E-02,0
10/2/2017 8:09:14 AM,8.80727281715637E-02,0
10/2/2017 8:09:29 AM,0.364735970125268,0
10/2/2017 8:09:44 AM,0.215140003714812,0
10/2/2017 8:09:59 AM,0.218243254631622,0
10/2/2017 8:10:14 AM,0.186489739681109,0
10/2/2017 8:10:29 AM,0.153220953288635,0
10/2/2017 8:10:44 AM,0.148349143951507,0
10/2/2017 8:10:59 AM,0.154382072580812,0
10/2/2017 8:11:14 AM,0.163788031890337,0
10/2/2017 8:11:31 AM,0.211472258224403,0
10/2/2017 8:11:44 AM,0.176648052291734,0
10/2/2017 8:11:59 AM,8.35822644758502E-03,0
10/2/2017 8:12:14 AM,3.66154915695375E-02,0
10/2/2017 8:12:29 AM,6.12541885275559E-02,0
10/2/2017 8:12:44 AM,4.68396619725034E-02,0
10/2/2017 8:12:59 AM,9.30409335140851E-02,0
10/2/2017 8:13:15 AM,0.18356215830877,0
10/2/2017 8:13:29 AM,0.077003884218906,0
10/2/2017 8:13:44 AM,7.83330439124893E-02,0
10/2/2017 8:13:59 AM,0.122642083701623,0
10/2/2017 8:14:14 AM,0.134924238192125,0
10/2/2017 8:14:29 AM,0.112550344604197,0
10/2/2017 8:14:44 AM,7.76427891660071E-02,0
10/2/2017 8:15:00 AM,6.52656395466441E-02,0
10/2/2017 8:15:15 AM,7.01651584911488E-02,0
10/2/2017 8:15:29 AM,0.103183144786899,0
10/2/2017 8:15:44 AM,7.28740690747721E-02,0
10/2/2017 8:15:59 AM,0.050502920811986,0
10/2/2017 8:16:15 AM,4.16560828063826E-02,0
10/2/2017 8:16:29 AM,6.30135899860918E-02,0
10/2/2017 8:16:44 AM,5.15620552755908E-02,0
10/2/2017 8:16:59 AM,3.60689960843653E-02,0
10/2/2017 8:17:14 AM,2.81522647879217E-02,0
10/2/2017 8:17:29 AM,2.83583891239116E-02,0
10/2/2017 8:17:44 AM,1.93127539891965E-02,0
10/2/2017 8:18:00 AM,2.41050568350549E-02,0
10/2/2017 8:18:14 AM,1.72119718189443E-02,0
10/2/2017 8:18:29 AM,0.033242156026274,0
10/2/2017 8:18:44 AM,2.32588490829071E-02,0
10/2/2017 8:18:59 AM,3.17649175184102E-02,0
10/2/2017 8:19:14 AM,2.73940826098151E-02,0
10/2/2017 8:19:30 AM,3.88967018718796E-02,0
10/2/2017 8:19:45 AM,3.28746000946311E-02,0
10/2/2017 8:19:59 AM,5.58363958674442E-02,0
10/2/2017 8:20:14 AM,4.93341047521189E-02,0
10/2/2017 8:20:29 AM,7.03269219398836E-02,0
10/2/2017 8:20:44 AM,0.280059489310673,0
10/2/2017 8:20:59 AM,0.237134484048694,0
10/2/2017 8:21:14 AM,1.24343411706876E-02,0
10/2/2017 8:21:29 AM,2.52475726606861E-02,0
10/2/2017 8:21:45 AM,0.288610133801815,0
10/2/2017 8:21:59 AM,0.145322302007365,0
10/2/2017 8:22:15 AM,0.106369245479282,0
10/2/2017 8:22:29 AM,8.16929527942825E-02,0
10/2/2017 8:22:45 AM,0.140156721513505,0
10/2/2017 8:22:59 AM,0.216039369234131,0
10/2/2017 8:23:14 AM,3.11290557346778E-03,0
10/2/2017 8:23:29 AM,4.72298861519646E-02,0
10/2/2017 8:23:44 AM,6.60223182244187E-02,0
10/2/2017 8:23:59 AM,7.82575053855015E-02,0
10/2/2017 8:24:14 AM,0.115740019084339,0
10/2/2017 8:24:30 AM,8.58789902584233E-02,0
10/2/2017 8:24:44 AM,0.118688251290276,0
10/2/2017 8:24:59 AM,9.26798259941661E-02,0
10/2/2017 8:25:14 AM,7.78484061938791E-02,0
10/2/2017 8:25:29 AM,0.100257608419063,0
10/2/2017 8:25:44 AM,0.123278736142765,0
10/2/2017 8:25:59 AM,0.150766168106892,0
10/2/2017 8:26:14 AM,0.138040401778391,0
10/2/2017 8:26:29 AM,0.167612321995687,0
10/2/2017 8:26:45 AM,0.20338107151438,0
10/2/2017 8:27:00 AM,0.213012469009611,0
10/2/2017 8:27:14 AM,0.207033340570894,0
10/2/2017 8:27:30 AM,0.268467479212516,0
10/2/2017 8:27:44 AM,0.259571154702877,0
10/2/2017 8:27:59 AM,0.232301857636263,0
10/2/2017 8:28:14 AM,0.206742917728668,0
10/2/2017 8:28:29 AM,0.176358255828699,0
10/2/2017 8:28:44 AM,0.20815650211846,0
10/2/2017 8:28:59 AM,0.212743064069912,0
10/2/2017 8:29:15 AM,1.54502004522405E-03,0
10/2/2017 8:29:29 AM,3.66544198886758E-03,0
10/2/2017 8:29:44 AM,1.56262770497228E-02,0
10/2/2017 8:29:59 AM,4.80906269444394E-02,0
10/2/2017 8:30:14 AM,3.76972987737288E-02,0
10/2/2017 8:30:30 AM,8.34925927145585E-02,0
10/2/2017 8:30:44 AM,7.74872695725352E-02,0
10/2/2017 8:31:00 AM,0.075500929146327,0
10/2/2017 8:31:14 AM,9.64966124506666E-02,0
10/2/2017 8:31:30 AM,0.13432900934469,0
10/2/2017 8:31:45 AM,0.113638408813977,0
10/2/2017 8:31:59 AM,0.100565845646116,0
10/2/2017 8:32:14 AM,0.103162021519219,0
10/2/2017 8:32:29 AM,7.43942693929296E-02,0
10/2/2017 8:32:45 AM,0.072037420344893,0
10/2/2017 8:32:59 AM,5.09340315977275E-02,0
10/2/2017 8:33:15 AM,3.62435982491015E-02,0
10/2/2017 8:33:29 AM,4.58727395825721E-02,0
10/2/2017 8:33:44 AM,4.88936145626952E-02,0
10/2/2017 8:34:00 AM,3.45536178381739E-02,0
10/2/2017 8:34:14 AM,5.34142374837667E-02,0
10/2/2017 8:34:29 AM,6.94739693709134E-02,0
10/2/2017 8:34:44 AM,0.103123095525971,0
10/2/2017 8:34:59 AM,0.117479382454142,0
10/2/2017 8:35:14 AM,8.72256182828025E-02,0
10/2/2017 8:35:31 AM,0.118123949147899,0
10/2/2017 8:35:45 AM,0.105385689964729,0
10/2/2017 8:36:00 AM,0.126245540193824,0
10/2/2017 8:36:14 AM,0.105399625926317,0
10/2/2017 8:36:29 AM,0.101095204720233,0
10/2/2017 8:36:44 AM,0.131211071299372,0
10/2/2017 8:36:59 AM,0.101088045087993,0
10/2/2017 8:37:14 AM,9.42738382140478E-02,0
10/2/2017 8:37:29 AM,0.121486663289894,0
10/2/2017 8:37:44 AM,0.125875097618952,0
10/2/2017 8:38:00 AM,0.115800401514738,0
10/2/2017 8:38:14 AM,0.136880124590233,0
10/2/2017 8:38:29 AM,0.130901601960403,0
10/2/2017 8:38:45 AM,0.291248785367491,0
10/2/2017 8:38:59 AM,0.257834355556063,0
10/2/2017 8:39:15 AM,0.221105287623312,0
10/2/2017 8:39:30 AM,0.240569318753753,0
10/2/2017 8:39:44 AM,-1.13337467871293E-02,0
10/2/2017 8:40:00 AM,0.103373179399644,0
10/2/2017 8:40:15 AM,0.115918302440703,0
10/2/2017 8:40:30 AM,0.102770668038498,0
10/2/2017 8:40:44 AM,7.84695631244076E-02,0
10/2/2017 8:40:59 AM,6.76665917565682E-02,0
10/2/2017 8:41:14 AM,6.10561019497082E-02,0
10/2/2017 8:41:29 AM,0.062015087945131,0
10/2/2017 8:41:44 AM,9.22610075895638E-02,0
10/2/2017 8:42:00 AM,0.121327181236583,0
10/2/2017 8:42:16 AM,0.264037145684565,0
10/2/2017 8:42:29 AM,4.07165453042912E-02,0
10/2/2017 8:42:44 AM,3.20480268978311E-02,0
10/2/2017 8:42:59 AM,6.01778650675705E-02,0
10/2/2017 8:43:14 AM,6.90108940302695E-02,0
10/2/2017 8:43:29 AM,8.04154435218798E-02,0
10/2/2017 8:43:44 AM,0.105240007761387,0
10/2/2017 8:43:59 AM,8.52993618950967E-02,0
10/2/2017 8:44:14 AM,0.127931568601062,0
10/2/2017 8:44:30 AM,0.102883942866766,0
10/2/2017 8:44:45 AM,0.132622580943225,0
10/2/2017 8:45:00 AM,0.122934901049714,0
10/2/2017 8:45:15 AM,0.1120924815396,0
10/2/2017 8:45:29 AM,0.107959324685581,0
10/2/2017 8:45:44 AM,8.58458463131356E-02,0
10/2/2017 8:45:59 AM,8.74453548543634E-02,0
10/2/2017 8:46:14 AM,0.105915402030616,0
10/2/2017 8:46:29 AM,7.49145940624901E-02,0
10/2/2017 8:46:45 AM,9.73498395312557E-02,0
10/2/2017 8:47:00 AM,0.117712636382561,0
10/2/2017 8:47:14 AM,9.16231585142538E-02,0
10/2/2017 8:47:29 AM,9.48840003652199E-02,0
10/2/2017 8:47:44 AM,0.130356132868213,0
10/2/2017 8:47:59 AM,0.109202555754775,0
10/2/2017 8:48:14 AM,0.126079064893766,0
10/2/2017 8:48:29 AM,9.34084488076462E-02,0
10/2/2017 8:48:44 AM,9.95522643132744E-02,0
10/2/2017 8:48:59 AM,0.115646370216347,0
10/2/2017 8:49:14 AM,0.354180682647063,0
10/2/2017 8:49:29 AM,-2.46623300508865E-02,0
10/2/2017 8:49:44 AM,2.84554708722048E-02,0
10/2/2017 8:50:00 AM,1.75468213947744E-02,0
10/2/2017 8:50:14 AM,3.76245868365836E-02,0
10/2/2017 8:50:29 AM,5.17304236538848E-02,0
10/2/2017 8:50:45 AM,6.65306750000027E-02,0
10/2/2017 8:51:00 AM,4.44379080227744E-02,0
10/2/2017 8:51:15 AM,7.32775135123046E-02,0
